	M2-CAF_CTRL_rep1	M2-CAF_CTRL_rep2	M2-CAF_CTRL_rep3	M2-CAF_FOLFI_rep1	M2-CAF_FOLFI_rep2	M2-CAF_FOLFI_rep3	M2_CTRL_rep1	M2_CTRL_rep2	M2_CTRL_rep3	M2_FOLFI_rep1	M2_FOLFI_rep2	M2_FOLFI_rep3
KCNMB1	0.414985109795567	0.838680287150579	1.20111671445678	0.721751648402773	1.18779156339455	1.0917695263378	0.52264171028935	0.822789297030526	1.14443479083786	0.910710663788586	1.19356656231111	1.52844198363286
FAM50B	4.8217317519104	4.54751089032759	5.26643482492588	5.11412596582536	5.86697044949431	5.7223782070119	3.99447592864003	3.21961029272814	4.01432511247741	5.76077443140687	5.73531984487159	6.38810367518351
MYLK4	2.31205989743245	2.36694214373608	2.1866483776008	2.39209117756348	2.28559891744104	2.16471544015253	2.38921924703703	1.89599272793991	2.41211640530441	1.82142132757717	1.89110546236307	2.17509051516984
TBC1D7	4.34746305500118	4.0629400577517	4.58888180651436	4.33050989041664	4.94913151414398	4.85649203095089	5.24508287826097	4.5074544098194	4.52491909608199	4.12996696369243	4.35574290921329	4.33058562029311
FARS2	5.25647805741052	4.4543241917553	5.18944016374275	3.71186562035712	3.68935258327096	3.61413360442857	4.87176737091144	5.43756404994086	4.94747963423751	4.06642901040485	3.33268585580376	3.64474626866298
GFOD1	72.9385733454971	76.860388982422	75.8089434009067	66.7104737880849	64.230728632654	62.7202769268542	97.4166816428613	99.4144111499057	101.344102400965	68.5786309150568	69.5523787674022	69.8576368160405
CDKAL1	10.9872248117303	9.84051536923347	10.3480824630123	7.44435271638288	7.57667042710769	8.03768254734896	10.8634812638715	10.3564131082755	10.8105071011453	6.88327827282071	7.81243568058184	8.46521714012047
ZMAT2	47.6837652350811	47.4506669130083	51.6942155183514	50.4607509611881	49.8152582950928	49.2990411979085	53.6267726307608	54.8764687671664	56.0596980619652	50.9362592188733	54.1600203729225	56.3955901140433
KLHL3	1.40304489502311	1.2673391005831	1.97106332628805	1.27853149145634	1.04381682843764	1.31765287661458	1.23194117425347	1.28784411709126	1.37332174900543	0.677738168400808	1.4260795289951	0.901388862142458
TRIM41	45.8459740345579	44.748252654412	35.9873046369935	43.1195056231485	45.0820888833842	42.3154809518512	46.8324303969992	44.1444344580725	48.7001020224233	51.2327696675486	45.4330336900504	51.614310062679
HIGD2A	43.0398842445117	39.8839069889387	38.9592985586622	41.0367365806148	40.5288878903718	41.8825378638207	44.9471870848841	47.1851775123158	42.8370745555155	47.8440788255446	49.6647696836989	48.9689297063914
FAM193B	37.4079434687147	31.1802693422871	26.2705783956829	29.3237384008212	35.1298353294874	27.1624728707835	32.534446465512	30.2464500277961	32.5019480597952	30.6252934846115	33.9003905425248	39.9158502648736
PLA2G7	206.800913048124	215.783119213987	239.068422973609	180.107968489995	173.309587204387	173.064293537064	364.393266723882	350.579787430398	345.865800480291	193.939012751444	187.761971029539	180.160199968212
TNFRSF21	106.90806876162	108.17111970271	107.469148079408	125.378572065396	122.198556294682	119.266408946143	122.671475715057	117.140154483759	117.084482447258	139.571704055041	136.082088967913	128.702653185906
RNF44	88.5894403435013	87.8564194139518	78.0879853719273	86.1977682949597	89.8762282968546	82.2403631132731	111.863991777288	114.04575125797	110.006593433153	111.996232328234	116.039471239753	118.4346583215
MMUT	24.899106587734	26.5022970739583	29.1963755206417	26.3336244288669	24.1877554727618	25.2048171683847	28.7452940659142	27.2593671450983	28.3819828127789	24.8009810999171	24.3983606373727	25.1213156797094
DOK3	219.07261558065	200.947796801279	168.094744295003	201.080009245012	220.623284479604	200.829122008586	150.651472990905	139.784746875947	149.128656590718	168.333217576551	169.625959628189	171.146311346788
ABT1	26.2231066999389	27.3968893802523	26.2551794634463	27.50904854198	27.9670922653809	25.9577616693073	23.7615320427979	26.5796716388557	24.3852643893913	23.2125322677277	24.7858822485126	23.6516599262162
PPP1R18	441.820813562347	471.580606794914	418.573776055951	404.015951300204	399.169952668049	386.316999810873	412.961614230056	414.971993284961	401.414904558651	331.985805927583	319.937842157161	313.957659766227
DAAM2	4.60435859916034	4.49159887118421	4.78906792559049	3.67062266901982	3.18544101092176	3.46354470424405	3.06118716026619	3.23749701657663	3.3276642379747	2.58387676702808	2.20112275127504	2.5278078960082
PRIM2	3.695343596751	3.83929198117821	3.89592985586622	3.91808037704362	3.45539363896598	3.12471967882887	4.85310159554396	4.36436061903148	5.10593983604583	4.17232559921748	3.25518153357577	3.80150954903558
FGD2	206.741629461011	190.585435920041	165.215143966754	175.200057280856	185.619427043204	165.158376277376	173.367721613124	157.027548665891	166.85859250416	182.58689843073	189.358560067436	196.052077515985
ANO7	1.64017924347772	1.77054727287345	1.83247293615842	1.5466106751488	1.33176629835147	1.84471402726042	1.3626016018258	2.02119979487933	1.53178195081375	1.35547633680162	1.31757347787591	1.54803739367944
RPL7L1	112.796905081576	118.887590038523	119.357123766083	117.274332127616	113.88401535092	100.499267260647	123.380775179021	123.40050783073	120.65864033249	107.612113551391	111.745731788322	109.361983469936
NFKBIE	117.519830854964	131.169596910351	112.058029885923	102.365005219182	102.743970233629	101.214564536523	148.262253743868	142.145794423948	141.962734131164	105.430643821851	109.544609037047	105.61926015104
TPBG	4.11032870654657	1.47234983744213	1.41670176576953	3.03135692329165	1.94365892191836	1.88236125230655	0.63463636249421	0.965883087818443	0.598627429053649	0.974248617076162	0.868048408953538	0.842602632002732
PHIP	60.0345125504254	61.8200558328549	67.247137077343	64.7308121238944	60.5053823656438	78.0615211331525	49.9122833326329	63.9986979298961	58.7887348708863	63.7709257829636	61.755443951266	55.5725828920872
MMS22L	3.67558240104645	3.93247867975049	4.85066365453699	4.10367365806148	4.53520415114285	4.38590171787426	3.52783154445311	5.13348974451654	3.7326180870404	5.21011216958122	5.13078613149323	4.66370759108489
PNRC1	186.506165059551	237.626081359331	211.442738541103	169.48790852064	161.089731574919	179.803146820321	270.784403255986	240.361795076004	240.841900059555	178.033345111787	183.220217746979	226.522940138409
PM20D2	2.60847783300071	2.70241425859631	2.17124944536418	2.35084822622617	2.78951048979024	2.5600113031369	3.77048662423031	2.68300857727345	2.83467694345993	2.66859403807818	2.68164954908861	2.6061895361945
RARS2	8.49731415295685	7.95814405807327	8.96217856171597	7.27938091103368	7.12674938036733	8.86592149836384	8.79158019808156	8.46042038033562	8.69770441036772	8.3022925629099	7.37841147610507	7.15232466699994
RNF217	21.4013749480285	22.0293355424885	24.746084104257	22.8692165165336	24.5836859938934	25.2236407809077	14.2793181561197	15.5435630243375	16.8319947698614	18.426006453397	19.283075370325	19.1839064355971
ARHGAP18	180.676612326708	174.091390272746	194.088141910426	172.024350027884	177.84479135553	180.518444096198	115.447820647844	111.165988718363	111.22145498035	141.710815149057	131.989860754275	135.149543091229
ABRACL	25.9662111557798	24.1912669493656	30.7978644732507	25.4881439264522	26.2753891296371	29.0071868980439	25.7774357824854	26.5438981911587	24.4204777675709	26.8765542406446	26.1964609130621	26.2186586423176
SLC18B1	2.01564196186418	2.64650223945294	2.55622275127981	2.47457708023808	2.57354838735487	2.57883491565997	1.41859892792823	1.00165653551542	1.23246823628692	1.60962814995192	1.67409336012468	2.42983084577532
SHPRH	8.02304545604763	7.7717706609287	10.194093140646	7.36186681370828	6.89279043606234	10.4471049503013	8.6795855458767	9.7124910497299	8.83855792308623	8.59880301158526	7.85893827391864	8.48481255016705
AIG1	17.1527178715501	16.7736057430116	19.8030268563002	17.177689231986	16.3591292594795	15.3035969812522	7.18632351647856	7.56608418791114	7.67651644315856	11.5003695450512	12.2146811831319	13.3836650618108
DYNLT1	31.894569867145	33.0440033137328	34.7861879225367	39.3251541001168	39.2871058013684	41.9390087013899	26.7667218769617	26.3113707811283	27.6072884928271	29.35453441886	30.0871778889075	28.7464665383258
TIAM2	3.695343596751	4.11885207689507	4.28090316178185	3.2169502043095	3.94130836944557	3.36942664162872	3.04252138489871	3.38059080736455	3.4685177506932	2.94392516899101	3.70470660249814	3.82110495908216
TMEM181	50.0551087196272	53.9737358130684	55.7287357643472	50.233914728833	48.2315362105668	50.9178718748921	46.3284544620774	51.5495381313473	52.1510130840267	41.4691041790245	43.8674463810449	42.2672994704626
PNLDC1	2.66776142011436	2.62786489973848	2.49462702233331	2.41271265323213	2.68152943857255	2.80471826593676	2.07190106578992	2.2537272049097	2.3945097162146	2.96510448675354	2.41813485351343	2.2926629754493
WTAP	67.0694982212455	71.3437364269426	67.6937061122051	70.2573676030928	67.21820438301	67.6897106329435	74.4204463901299	72.5306652056257	74.8812486989756	62.1824769507742	59.4148134199806	59.0017796502378
ZMYM4	39.3840630391698	41.0207847115206	45.627036217121	46.3776987787953	43.5703541663366	43.990782466404	40.7473876272018	42.9817974079207	41.8687066555758	46.6156783953181	44.7974982477808	44.7951073664708
ARMT1	50.7467505692865	52.4268366167684	53.4342948610901	58.1319399099262	55.6462350608479	61.7414490756548	34.4010240022597	33.2514196343423	32.4315213034359	43.5234980019894	42.8908919209721	44.5795578559585
GNA12	152.180968120746	166.170520894101	165.892696985165	166.559658975691	166.110850456541	168.941922394513	191.193537089065	195.233590806265	190.557196019048	177.355606943387	178.693965328864	180.316963248585
C7orf50	59.5997662449253	64.4106460531645	64.1827495622546	69.8243166140511	73.8770358747674	72.1885540259561	60.1411282340102	59.6164505870161	59.2112954090418	76.732668253629	78.3103671791656	72.1307043814432
WASH2P	9.10991121979793	8.55453892893591	5.71300385978801	9.50650028324795	9.89826302828796	8.32003673519494	6.01037966832752	6.09937283233498	6.28558800506331	9.38243776879869	8.10695210504822	9.40579682235608
CCZ1B	2.90489576856897	2.34830480402162	2.80260566706582	3.03135692329165	3.07745995970407	3.74589889209003	3.11718448636862	2.4325944433946	2.71143011983123	2.28736631835273	2.821157329099	3.40960134810408
INTS15	24.4841214779385	25.9059022030957	23.9145417634792	25.7149801588074	26.4373607064636	26.2589394696763	24.5828261589669	23.1096472122487	23.2760429767331	24.8645190532047	25.9484470819326	28.1194134168354
RBAK	26.83570376678	28.2355696674028	23.5603663220368	25.5500083534582	23.8098217934999	26.6165881076146	25.292125622931	25.6674487225827	27.7833553837252	26.3470712965814	25.467920284119	28.0018409565559
CREB5	9.14943361120703	8.29361617293351	9.73212517354724	7.05254467867852	5.30906835153627	8.15062422248735	4.44245453745947	5.24081008760748	5.22918665967452	3.81227719725455	3.84421438250853	3.01769314717258
CDCA5	1.54137326495496	1.43507515801321	1.23191457893003	0.866101978083327	1.83567787070068	1.35530010166071	1.5305935801331	1.32361756478824	1.28528830355636	1.69434542100202	1.27107088453911	1.15612919274794
PURB	73.2547524767699	83.6630179781989	89.6063866849231	78.0729068815114	73.2651432512005	81.5438894499196	94.5048206855349	103.957639007422	105.516887715251	92.3418254446102	93.7492281669821	88.2577268497746
RPL32P18	48.1777951276949	50.861300080754	50.8164763808637	40.2531205052061	39.4850710619341	46.287263194218	60.1971255601126	60.6538805702285	59.0352285181437	45.8320436381047	45.5415397411696	48.6358077355996
SSC4D	1.46232848213676	2.27375544516379	1.32430817234978	1.42288182113689	1.69170313574376	1.33647648913765	2.18389571799478	1.59191842251558	1.602208707173	2.54151813150303	1.70509508901588	1.84196854437807
MDH2	76.021319875407	75.5185005229811	82.2148992113429	74.0517191261245	72.3293074739805	70.8897247618646	92.9928928807693	89.4515059662969	88.4560059872215	86.8775614618786	85.3787613663587	83.9075458194349
POMZP3	1.04734337234119	1.08096570343852	1.55529215589916	1.19604558878174	0.899842093480723	1.33647648913765	1.11994652204861	0.769129125485056	0.915547832670287	1.10132452365131	1.4725821223319	1.74399149414519
NIPSNAP2	78.2938573814304	80.4946702267412	81.922319498847	72.4432440239697	68.0640559508819	77.1956349570915	91.5182966267386	90.5962562926003	88.4736126763113	83.2558981244868	80.6664985748967	81.5169057937527
CCT6A	104.556486472778	103.567696793239	108.885849845178	87.7237574944399	86.4208346578886	85.4968480797634	132.93765216717	126.226610198792	128.652077179265	93.506687921549	93.2842022336142	93.1957701815115
PSPH	9.03086643697973	11.0333051109587	10.8870450912941	11.0324894827281	8.81845251611109	10.7294591381473	14.1673235039149	13.4687030579127	14.701585389994	10.6743761523127	13.1137313209767	11.2869561868273
ZNF92	11.1848367687758	12.021084115825	10.5328696498518	11.3005686664206	11.3560072197267	10.9929897134702	8.81024597344904	10.2312060413361	9.82453251211577	10.038996619437	9.70354114294491	9.13146108170403
ATXN7L1	9.78179187375266	11.3874145655334	11.2566194649731	8.92909896452573	9.37635461406914	11.1624022261778	8.34360158926212	8.4961938280326	9.0674448812538	11.2250384141384	10.5715895518984	10.7774755256163
TMEM168	36.5186896620099	35.0941106823231	41.2229415974461	36.7474696415355	35.7777216367936	37.4778125334234	35.6889625026156	36.1311821739492	36.4282397268235	39.1393792251467	37.6515997383597	38.975270582638
TRAPPC14	73.9463943264292	70.0577599866451	60.9335748603266	63.7409812917992	64.6086623119159	58.7296710719643	52.4321630072423	49.2600374787406	52.591180311272	43.3752427776517	44.2549679921848	46.7350529610818
SLC12A9	129.119652733535	116.707021291932	102.541489763688	113.562466507259	116.511554263884	102.061627100061	82.3534009213075	75.1242401636567	78.6314734751058	86.3480785178155	93.5942195225261	91.9024731184376
GIGYF1	118.626457814419	103.437235415238	82.784659704098	94.0957934760529	104.129727057589	91.5768749247135	100.589863455332	94.3524683007831	106.150728522484	96.8741994457906	104.18130993887	109.342388059889
TRIM4	30.4717637764174	31.012533284857	32.2145662390203	32.1076376160891	35.4177847994013	33.6566191912411	31.8998101030178	32.1603294795845	32.325881168897	35.3482813456547	33.3423594224832	35.8008141550928
MEPCE	62.8998859275853	66.591214799756	57.0992407334069	61.3076471628984	61.9271328733434	57.0355459448884	74.9244223250518	69.7761097329583	72.2402453355036	69.4469829433204	68.5293217139927	68.3487902424542
TMEM209	12.7262100337307	10.6605583166696	10.9640397524773	14.3113041140435	12.6877735180782	11.7459342143929	8.81024597344904	9.60517070663896	9.71889237757689	11.8604179470141	11.5326431475256	9.85649125342731
AGBL3	1.10662695945485	1.08096570343852	0.739148747358018	0.721751648402773	1.25977893087301	1.16706397643006	0.821294116168978	0.947996363969953	0.9331545217601	0.889531346026061	0.387521611139972	0.646648531536981
ZC3HAV1L	2.92465696427352	2.83287563659751	2.40223342891356	3.23757167997815	2.6095420710941	2.48471685304464	2.6505401021817	2.36104754800064	2.71143011983123	2.07557314072748	3.41019017803176	2.66497576633422
TMEM140	35.9258537908734	41.5985422426687	41.7927020902013	48.3573604429858	46.5758267585622	47.0025604700945	44.3312164977573	44.7168096212242	46.9218264243522	49.8984726485095	51.6023777393987	48.7141893757859
TLK2	17.4886581985275	19.4760200016079	20.0648087043229	20.2915320579522	19.0046650143129	18.0330207970967	18.7217726935792	18.5843060785808	20.6702529914407	16.9858128455453	19.2365727769882	18.6744257743861
EPHA1	1.48208967784131	1.67736057430116	1.06252632432715	1.13418116177579	1.40375366582993	0.903533401107143	1.56792513086805	1.26995739324277	1.58460201808319	1.33429701903909	1.4260795289951	1.23451083293424
NOM1	29.2663308384398	30.7888852082835	27.5178919068495	27.1378619799443	27.2292217487267	25.2048171683847	28.3159812324623	31.7310481072207	32.0617808325498	26.6647610630193	28.6145957665756	30.764793773123
NCAPG2	4.18937348936477	3.55973188546135	3.40316402429421	3.2169502043095	3.49138732270521	3.67060444199777	4.14380213157984	3.97085269436471	3.23963079252563	3.02864244004111	3.47219363581415	4.05624987964106
LUC7L2	30.2346294279628	30.0247542799907	29.5351520298475	27.7977492013411	27.679142795467	29.5907188862589	34.9423314879165	34.2709628937062	35.0549179778181	30.6464728023741	29.9011675155603	30.5492442626107
SH3KBP1	103.430098317619	103.828619549242	113.012763684594	114.181110777319	118.09527634841	112.734615400639	78.7135747246496	72.4412315863832	76.0432901789032	105.473002457376	108.134030372498	104.776657519037
CASK	11.3231651387076	10.4928222592395	12.7349169596892	13.1565014765991	12.9037356205136	12.5177023278385	8.97823795175633	9.05068226733578	7.79976326678725	8.70469960039788	9.51753076959772	10.7186892954766
KDM6A	29.0687188813943	28.2914816865462	30.3820933028619	32.8293892644918	30.6126280202142	33.355441390872	28.2226523556249	29.6204146930989	27.5720751146475	31.1335971109121	29.9631709733427	30.9215570534956
MSN	1577.31887994154	1654.51119581123	1653.04457773726	1379.47361485439	1379.72788193399	1383.55434405784	1047.39265319522	1031.20540331313	1024.72691171622	987.930456350754	975.205884865963	961.174458194559
HDAC8	5.51337360156968	6.74671697663355	8.45401379790733	6.14519974925789	6.91078727793195	7.20944359633408	6.01037966832752	5.16926319221352	6.14473449234481	6.39615396428263	6.57236652493393	6.87798892634788
ZNF182	7.17331404075195	7.58539726378413	7.36068960910693	9.17655667254954	9.86226934454873	9.76945489947098	6.75701068302659	7.04736919630494	6.9370355013864	9.10710663788586	8.15345469838502	8.01452270904925
CHST7	56.7739152591745	64.1124486177332	57.8845862774748	52.7909777117457	48.6634604154375	53.4967067905521	108.485486435775	114.957974174243	106.379615480651	56.2946266127922	62.0964629690692	58.0416045579557
KRBOX4	5.69122436291064	4.90162034490228	5.2818337571625	5.34096219818052	5.00312203975282	4.72472674328943	3.58382887055554	3.9887394182132	3.7326180870404	3.91817378606717	4.35574290921329	4.85966169155064
NDUFB11	42.5458543518979	45.0464500898433	44.4721162993741	44.4599015416108	44.5601804691654	46.0802034564643	44.1072271933476	46.5949156253156	42.8722879336951	45.6414297782419	49.4477575814605	49.3412424972763
ZNF41	13.0423891650035	12.3938309101141	15.2141450497859	14.8062195300912	15.5852650590861	14.2494746799606	13.3833609384808	14.792320622701	14.2085980954793	16.5410471725322	14.6793186299822	13.5404283421834
ZMYM3	40.9056751084202	42.0085637163868	38.8977028297157	41.3666801913132	42.5805278635078	39.9437057739449	45.1338448385588	42.5704027594055	45.3900444735384	51.4022042096488	50.2228008037404	51.0460431713283
TAF1	22.7056138645289	25.1417712748029	28.2416417219709	26.209895574855	23.4678817979773	27.9342409842292	24.4148341806596	28.9228324630078	27.1143011983123	28.2320305774462	26.9095006775597	25.3760560103148
NONO	195.10228519103	189.299459479743	196.58276893276	198.584810689106	192.134283800004	190.024368420346	223.541325800902	213.263408445543	224.731779542376	194.277881835644	193.931315078888	191.133629594294
CCDC120	3.55701522681915	3.33608380888786	2.75640887035594	4.6810749767837	4.58919467675169	4.6870795182433	2.46388234850693	2.03908651872782	2.04237593441833	3.00746312227859	2.94516424466379	3.80150954903558
EBP	12.7854936208444	13.3629725752659	15.0755546596562	11.5274048987757	11.8599187920759	11.3129911263624	15.7539144101504	15.3646957858526	13.856464313683	11.5215488628137	13.8422719499198	11.9336047183643
OGT	108.113501699598	102.095346955797	89.0058283276947	106.262464120557	103.427850224674	107.689887244458	126.367299237818	132.129229068793	142.508541492948	134.403950520985	140.499835334908	141.792387097018
SNX12	83.1551115247499	81.7433719876098	84.5093401146001	86.1977682949597	77.2964358299941	79.7368226477054	85.6759089367184	85.2660125857503	85.4628688419533	79.2530070673695	80.7130011682334	78.6755713369993
IL2RG	33.9892566118274	36.883295294911	30.0587157258927	31.0146994056506	33.0601985144818	32.8283802402262	38.2461737279599	41.2110117469202	38.8755695103076	43.2481668710766	40.6122648474691	43.7761460440489
ZNF711	0.553313479727423	0.913229646008409	0.723749815121393	1.01045230776388	0.935835777219952	0.734120888399554	2.07190106578992	2.28950065260668	2.04237593441833	1.86377996310222	1.99961151348226	2.39064002568217
DIAPH2	19.6623897260281	23.0357518870692	26.3321741246294	14.1875752600316	13.1556914066882	17.2047818460818	27.2520320365161	28.4398909190986	25.7585861383967	14.4866533495673	14.5863134433086	13.9911227732547
NXF3	4.99958251325136	4.13748941660953	3.43396188876746	3.48502938800196	4.19326415562017	3.93413501732068	1.92257486285011	1.5561449748186	1.70784884171188	1.86377996310222	2.29412793794864	2.80214363666025
PRPS1	39.6607197790335	37.9642609983496	42.2546700573	34.705943550339	34.5359395477902	37.0448694453929	60.4024490891548	59.5806771393191	60.1268432417121	45.2602020585165	46.6731028456983	43.6389781737229
RADX	0.513791088318321	0.48457083257589	0.63135622170164	0.556779843053568	0.395930521131518	0.376472250461309	1.08261497131365	1.2162972216973	1.40853512718506	0.889531346026061	1.25557002009351	0.685839351630131
DOCK11	54.2642434046966	56.0052058419442	69.7725619641496	60.4621666604837	58.8856665973785	61.8355671382701	42.4646389610097	44.2159813534665	45.2491909608199	55.0662261825657	56.6401586842184	50.5561579201639
GPC3	0.790447828182033	1.04369102400961	0.523563696045263	0.577401318722218	0.899842093480723	1.16706397643006	0.783962565434025	0.787015849333546	0.915547832670287	1.05896588812626	1.28657174898471	1.13653378270136
RBMX	82.443708479386	78.5750242361521	73.7454864811989	66.5867449340729	67.452163327315	69.57207188525	90.4170158800575	86.9652513513569	92.1534106960823	72.094397663636	68.5603234428839	73.4435968545637
MCPH1	12.232180141117	15.487629302714	15.2295439820225	14.0844678816884	13.3356598253843	13.9294732670685	15.9032406130902	16.0443912920952	14.4726984318265	15.3973640133559	13.8267710854742	14.8729162253506
MFHAS1	105.663113432233	116.818845330218	126.317441137038	130.698912787908	131.035005652663	122.127598049649	157.091165492685	167.473395393409	157.527047286559	181.760905037992	183.576737629228	176.33909500913
FBXO25	9.20871719832068	8.81546168493831	9.48574225776123	9.34152847789874	10.0422377632449	9.69416044937872	10.7701523870341	10.2669794890331	11.3211010847499	12.7499492930402	12.5401993364895	11.9532001284109
NSDHL	12.6076428595034	11.5551506229635	11.8571778222015	9.5683647102539	10.2402030238106	9.37415903648661	13.9619999748726	14.3272658026402	12.8704897246535	11.1403211430883	10.3390765852145	10.69909388543
ZNF185	37.4079434687147	37.7592502614905	39.3288729323412	41.9853244613727	42.1306068167675	41.976655926436	28.8759544934866	30.2106765800991	28.9101834854733	34.4375706818661	33.3423594224832	29.843809500934
CETN2	11.1255531816621	10.8096570343852	11.3644119906295	9.6096076615912	11.6259598477709	10.917695263378	10.9381443653414	12.4849332462458	12.9937365482821	11.6486247693889	13.0207261343031	11.5416965174328
RPL10	171.527178715501	156.740026998586	151.433099614974	134.245806602916	137.009957153375	139.802970208807	185.127160094635	181.246172756746	162.404100164437	142.57916717732	138.267710854742	144.966843524563
ATP6V1B2	634.433188094604	628.805204626075	647.78688239812	607.281836966093	606.799517317791	619.447440909039	848.882132162109	816.010228691948	835.736711026163	720.478031645584	716.139937386669	707.942974162668
CCDC25	15.2754042796178	15.2267065467116	17.6933731398826	16.4559375835832	15.2253282216938	17.2800762961741	16.9858555844039	14.8638675180949	13.4339037755275	15.3338260600683	15.1908471566869	15.9898545980053
HMBOX1	20.1168972272327	21.8988741644873	25.3928392581952	20.1059387769344	18.7887029118775	22.9459836656168	23.3508849847134	25.7211088941282	23.4168964894516	23.3607874920654	22.336745666108	21.907668432071
BIN3	7.39068719350201	6.52306890006006	6.28276435254315	6.2276856519325	6.60484096614851	7.09650192119569	6.12237432053238	5.95627904154706	5.77499402145873	6.90445759058324	7.20790196720349	6.32931744504378
DOK2	144.375295817448	145.501711150768	141.68557550919	156.578864752064	161.539652621659	155.53951027809	68.2420747434951	70.0086371429886	66.5356780704041	132.053046249345	132.547891874316	136.305672283977
SLC25A37	15.8484789550498	14.3321142404177	10.2864867340658	12.7028290118888	13.0477103554705	12.084759239808	13.7193448950954	12.2702925600639	13.9444977591321	12.7499492930402	13.1912356432047	15.0296795057232
CHMP7	45.6088396861033	47.6556776498674	48.8762109190489	47.6768517459203	46.6298172841711	46.6825590572024	52.4881603333447	51.6747451982867	51.2530719404462	45.8744022736297	44.363474043304	47.1661519821064
DOCK5	66.6149907200408	65.6407104743187	70.0805406088821	59.1011492663528	54.5124340230622	68.423831521343	52.9361389421641	57.7562313067732	55.1969702965644	47.8440788255446	48.7657195458541	41.2679335580873
PLPBP	78.1950514029076	75.9098846569847	78.1495811008738	82.3209308692534	79.6180284311744	82.786247876442	60.5331095167272	59.026188700016	62.2924659997591	69.5740588498955	66.77772403164	70.523880757624
ERLIN2	42.7434663089434	42.9217933623952	44.4105205704276	47.1200719028667	44.2902278411212	45.4778478557262	44.8538582080467	42.5882894832539	46.1999521716698	48.6488929005205	45.8360561656359	48.3810674049941
ST18	7.88471708611578	7.97678139778773	7.85345544067894	6.82570844632336	6.33488833810429	8.96003956097917	8.94090640102137	8.88970175269937	8.50403083037978	6.39615396428263	8.50997458063379	7.26989712727939
RGS20	3.20131370413723	4.23067611518181	3.81893519468309	4.6398320254464	5.07510940723128	4.93178648104315	7.01833153817127	6.36767369006233	6.42644151778182	8.51408574053516	7.85893827391864	8.34764467984102
TACC1	243.635781841407	267.091715447888	275.856472086907	279.585967115565	274.613810088447	295.097773524097	224.287956815601	233.976234662094	235.68314015624	255.655544711442	248.556361385178	244.589908201351
GOLGA7	7.1535528450474	7.17537579006607	8.93138069724272	8.04237551077375	8.72846830676301	8.01885893482589	9.27689035763596	9.42630346815406	10.5111933866185	9.91192071286182	8.78899014065457	8.0537135291424
PLPP5	23.6541512583473	22.8307411502102	20.2033990944525	18.414977772105	18.4287660744852	20.0847945621109	20.7936737593691	19.9615838149145	21.8851145386378	19.5061516592858	17.6244828746459	20.2812493982053
GINS4	3.67558240104645	3.16834775145774	3.60335014337034	3.19632872864085	3.77933679261904	2.93648355359821	3.95714437790508	3.89930579897075	3.62697795250152	3.30397357095394	3.20867894023897	3.66434167870956
NSD3	52.6635865526279	55.7070084065129	58.531341431413	60.2147089524599	60.919309728645	63.0402783397463	52.8988073914292	57.4700437251974	53.8412552366488	56.7393922858052	57.0586820242495	50.7717074306763
DNAJC5B	2.39110468025065	2.25511810544934	2.41763236115018	2.08276904253372	1.90766523817913	1.95765570239881	2.25855881946469	2.21795375721272	2.11280269077758	1.37665565456414	1.25557002009351	1.39127411330684
CRH	1.50185087354586	1.75190993315899	1.90946759734155	1.89717576151586	2.15962102435374	1.61883067698363	0.63463636249421	0.679695506242608	0.845121076311034	0.296510448675354	0.27901556002078	0.450694431071229
ADHFE1	1.22519413368215	1.30461378001201	0.646755153938266	1.05169525910118	1.07981051217687	0.847062563537946	0.615970587126734	0.608148610848649	1.07400803447861	0.741276121688384	0.852547544507939	1.29329706307396
MRPS28	2.96417935568262	3.93247867975049	3.61874907560696	2.02090461552776	2.44757049426757	2.46589324052158	3.65849197202545	4.09605976130414	3.55655119614227	3.43104947752909	3.28618326246697	3.13526560745203
LACTB2	10.1967769835482	10.716470335813	13.1506881300781	10.8468962017102	10.4921588099852	10.2965160501168	14.5593047866319	14.5597932126706	14.4726984318265	12.6864113397526	10.4785843652249	12.8153981704602
TERF1	12.7657324251398	12.9715884412623	14.5365920313744	14.641247724742	13.5696187696893	12.9129981908229	16.9858555844039	13.3971561625188	14.8600455918023	15.3126467423058	13.9817797299302	14.2850539239533
RPL7	57.2481839560837	60.1240579188393	58.3465542445735	46.9551000975175	47.5476562195214	55.0590666299665	72.6658635055871	76.2153303184145	71.0077770992167	53.265984172751	51.3853656371603	52.7312484353338
ATP6V0D2	11.6986278570941	12.6361163264021	16.4614585609525	14.8887054327658	15.2433250635635	16.6024262453438	17.4151684178558	18.7810600409142	16.1277272062689	25.0763122308299	26.8939998131141	24.2199268175669
MTDH	240.572796507202	257.922144308375	257.45474806414	253.767879578415	247.582553600286	250.222281269109	257.550368520445	256.907014635857	256.599886794938	249.852411644511	246.835765431717	245.804823624239
LRP12	89.5775001287289	100.958469233215	105.960052720219	97.6014443397235	89.4443040919839	95.1345376915729	94.8781361928844	94.6744293300559	97.2417438430383	62.8390358014125	63.4605390402819	65.1939292249556
EBAG9	10.3943889405937	10.4928222592395	12.4577361794299	11.7336196554622	11.6619535315102	12.367113427654	13.0100454311313	14.4345861457312	12.8704897246535	14.5078326673298	12.6332045231631	13.0701385010656
